spinone italiano,2,Entre 28 Kg y 37 Kg,Italy,http://www.perros.com/razas/spinone-italiano/
spitz aleman,1,Alrededor de 11 Kg,Germany,http://www.perros.com/razas/spitz-aleman/
spitz finlandes,2,Entre 7 Kg y 13 Kg,Finland,http://www.perros.com/razas/spitz-finlandes/
spitz japones,3,Entre 6 Kg y 10 Kg,Japan,http://www.perros.com/razas/spitz-japones/
springer spaniel gales,2,Entre 16 Kg y 21 Kg,United Kingdom,http://www.perros.com/razas/springer-spaniel-gales/
springer spaniel ingles,2,,United Kingdom,http://www.perros.com/razas/springer-spaniel-ingles/
sptiz de norrbotten,2,Entre 17 Kg y 28 Kg,Sweden,http://www.perros.com/razas/sptiz-de-norrbotten/
stabyhoun,3,,Holanda,http://www.perros.com/razas/stabyhoun/
staffordshire bull terrier,2,Entre 10 Kg y 20 Kg,United Kingdom,http://www.perros.com/razas/staffordshire-bull-terrier/
tchuvatch eslovaco,3,Entre 31 Kg y 44 Kg,Slovenia,http://www.perros.com/razas/tchuvatch-eslovaco/
teckel,2,Alrededor de 9 Kg,Germany,http://www.perros.com/razas/teckel/
tejonero alpino,2,,Austria,http://www.perros.com/razas/tejonero-alpino/
tejonero de westfalia,1,,Germany,http://www.perros.com/razas/tejonero-de-westfalia/
terranova,gigante,Entre 45 Kg y 70 Kg,Canada,http://www.perros.com/razas/terranova/
terrier australiano,1,Entre 3.6 Kg y 8 Kg,Australia,http://www.perros.com/razas/terrier-australiano/
terrier brasileno,1,,Brazil,http://www.perros.com/razas/terrier-brasileno/
terrier cazador aleman,1,Entre 7.5 Kg y 10 Kg,Germany,http://www.perros.com/razas/terrier-cazador-aleman/
terrier cesky,1,,Czech Republic,http://www.perros.com/razas/terrier-cesky/
airedale terrier,3,Alrededor de 20 Kg,United Kingdom,http://www.perros.com/razas/airedale-terrier/
terrier de norfolk,2,Entre 4.5 Kg y 5.5 Kg,United Kingdom,http://www.perros.com/razas/terrier-de-norfolk/
terrier de norwich,1,,United Kingdom,http://www.perros.com/razas/terrier-de-norwich/
terrier de skye,2,Entre 11.5 Kg y 18 Kg,United Kingdom,http://www.perros.com/razas/terrier-de-skye/
terrier escoces,3,Entre 8 Kg y 10 Kg,United Kingdom,http://www.perros.com/razas/terrier-escoces/
terrier gales,2,Entre 9 Kg y 9.5 Kg,United Kingdom,http://www.perros.com/razas/terrier-gales/
terrier irlandes,2,,Ireland,http://www.perros.com/razas/terrier-irlandes/
terrier japones,1,,Japan,http://www.perros.com/razas/terrier-japones/
terrier tibetano,2,Entre 8 Kg y 14 Kg,China,http://www.perros.com/razas/terrier-tibetano/
thai ridgeback dog,3,,Thailand,http://www.perros.com/razas/thai-ridgeback-dog/
tosa inu,3,Entre 45 Kg y 90 Kg,Japan,http://www.perros.com/razas/tosa-inu/
valhund sueco,2,Entre 11.5 Kg y 16 Kg,Sweden,http://www.perros.com/razas/valhund-sueco/
vizsla,3,Entre 22 Kg y 30 Kg,Hungary,http://www.perros.com/razas/vizsla/
volpino italiano,1,,Italy,http://www.perros.com/razas/volpino-italiano/
west highland white terrier,3,Entre 7 Kg y 11 Kg,United Kingdom,http://www.perros.com/razas/west-highland-white-terrier/
wetterhound,3,,Holanda,http://www.perros.com/razas/wetterhound/
wheaten terrier,3,Entre 16 Kg y 20 Kg,United Kingdom,http://www.perros.com/razas/wheaten-terrier/
whippet,3,Alrededor de 12.5 Kg,United Kingdom,http://www.perros.com/razas/whippet/
wolfhound irlandes,gigante,,Ireland,http://www.perros.com/razas/wolfhound-irlandes/
yorkshire terrier,1,Entre 2 Kg y 3.2 Kg,United Kingdom,http://www.perros.com/razas/yorkshire-terrier/
